RunID,Power,TurnNum,Phase,InteractionType,CharLength,TokenCount,PromptSnippet
run_20250418_144816,RUSSIA,6,F1901M,ORDER_SUBMISSION,6152,1592,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A WAR, A UKR, F ..."
run_20250418_144816,RUSSIA,7,W1901A,ORDER_SUBMISSION,4948,1410,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,8,S1902M,NEGOTIATION_ROUND_1,5298,1421,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,9,S1902M,NEGOTIATION_ROUND_2,6989,1800,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,10,S1902M,ORDER_SUBMISSION,7367,1902,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,11,F1902M,NEGOTIATION_ROUND_1,6261,1613,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,12,F1902M,NEGOTIATION_ROUND_2,9262,2278,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,13,F1902M,ORDER_SUBMISSION,8071,2059,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,14,F1902R,NEGOTIATION_ROUND_1,7229,1818,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,15,F1902R,NEGOTIATION_ROUND_2,9417,2292,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,16,F1902R,ORDER_SUBMISSION,9301,2292,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,17,W1902A,ORDER_SUBMISSION,7585,1984,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,18,S1903M,NEGOTIATION_ROUND_1,7741,1930,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,19,S1903M,NEGOTIATION_ROUND_2,10176,2502,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,20,S1903M,ORDER_SUBMISSION,11010,2733,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,21,S1903R,NEGOTIATION_ROUND_1,9116,2259,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,22,S1903R,NEGOTIATION_ROUND_2,10993,2657,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,23,S1903R,ORDER_SUBMISSION,11362,2816,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,24,F1903M,NEGOTIATION_ROUND_1,9841,2424,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,25,F1903M,NEGOTIATION_ROUND_2,11332,2781,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,26,F1903M,ORDER_SUBMISSION,11470,2841,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,27,F1903R,NEGOTIATION_ROUND_1,9785,2407,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,28,F1903R,NEGOTIATION_ROUND_2,12043,2930,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,29,F1903R,ORDER_SUBMISSION,12040,2948,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,30,S1904M,NEGOTIATION_ROUND_1,10671,2617,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,31,S1904M,NEGOTIATION_ROUND_2,12780,3085,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,32,S1904M,ORDER_SUBMISSION,13787,3340,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A UKR, F RUM, A ..."
run_20250418_144816,RUSSIA,33,S1904R,NEGOTIATION_ROUND_1,11686,2865,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,34,S1904R,NEGOTIATION_ROUND_2,14111,3403,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,35,S1904R,ORDER_SUBMISSION,14454,3511,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A STP, A ..."
run_20250418_144816,RUSSIA,36,F1904M,NEGOTIATION_ROUND_1,13316,3234,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,37,F1904M,NEGOTIATION_ROUND_2,14792,3571,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,38,F1904M,ORDER_SUBMISSION,14922,3629,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A STP, A ..."
run_20250418_144816,RUSSIA,39,S1905M,NEGOTIATION_ROUND_1,13326,3225,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,40,S1905M,NEGOTIATION_ROUND_2,15206,3663,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,41,S1905M,ORDER_SUBMISSION,14923,3638,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A STP, A ..."
run_20250418_144816,RUSSIA,42,S1905R,NEGOTIATION_ROUND_1,13476,3246,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,43,S1905R,NEGOTIATION_ROUND_2,15264,3651,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,44,S1905R,ORDER_SUBMISSION,14562,3527,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A STP, A ..."
run_20250418_144816,RUSSIA,45,F1905M,NEGOTIATION_ROUND_1,13448,3248,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,46,F1905M,NEGOTIATION_ROUND_2,15537,3712,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,47,F1905M,ORDER_SUBMISSION,15850,3826,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A STP, A ..."
run_20250418_144816,RUSSIA,48,F1905R,NEGOTIATION_ROUND_1,14323,3449,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,49,F1905R,NEGOTIATION_ROUND_2,16310,3876,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,50,F1905R,ORDER_SUBMISSION,16528,3965,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A STP, A ..."
run_20250418_144816,RUSSIA,51,S1906M,NEGOTIATION_ROUND_1,15039,3636,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,52,S1906M,NEGOTIATION_ROUND_2,17432,4168,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,53,S1906M,ORDER_SUBMISSION,17733,4256,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A STP, A ..."
run_20250418_144816,RUSSIA,54,F1906M,NEGOTIATION_ROUND_1,16581,3958,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,55,F1906M,NEGOTIATION_ROUND_2,19005,4493,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,56,F1906M,ORDER_SUBMISSION,18974,4533,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,57,S1907M,NEGOTIATION_ROUND_1,18089,4293,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,58,S1907M,NEGOTIATION_ROUND_2,20428,4808,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,59,S1907M,ORDER_SUBMISSION,19752,4704,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,60,F1907M,NEGOTIATION_ROUND_1,18841,4466,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,61,F1907M,NEGOTIATION_ROUND_2,20641,4885,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,62,F1907M,ORDER_SUBMISSION,20554,4907,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,63,F1907R,NEGOTIATION_ROUND_1,19379,4617,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,64,F1907R,NEGOTIATION_ROUND_2,20800,4931,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,65,F1907R,ORDER_SUBMISSION,21121,5018,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,66,S1908M,NEGOTIATION_ROUND_1,20041,4759,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,67,S1908M,NEGOTIATION_ROUND_2,21687,5116,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,68,S1908M,ORDER_SUBMISSION,21866,5202,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,69,F1908M,NEGOTIATION_ROUND_1,20668,4925,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,70,F1908M,NEGOTIATION_ROUND_2,22690,5392,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,71,F1908M,ORDER_SUBMISSION,22815,5463,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,72,F1908R,NEGOTIATION_ROUND_1,21903,5239,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,73,F1908R,NEGOTIATION_ROUND_2,23568,5601,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,74,F1908R,ORDER_SUBMISSION,23553,5648,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,75,S1909M,NEGOTIATION_ROUND_1,22597,5403,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,76,S1909M,NEGOTIATION_ROUND_2,24745,5922,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,77,S1909M,ORDER_SUBMISSION,25039,5990,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,78,S1909R,NEGOTIATION_ROUND_1,23685,5672,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,79,S1909R,NEGOTIATION_ROUND_2,26047,6199,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,80,S1909R,ORDER_SUBMISSION,25719,6144,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,81,F1909M,NEGOTIATION_ROUND_1,24534,5857,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,82,F1909M,NEGOTIATION_ROUND_2,26642,6337,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,83,F1909M,ORDER_SUBMISSION,26531,6380,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,84,S1910M,NEGOTIATION_ROUND_1,24887,5952,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,85,S1910M,NEGOTIATION_ROUND_2,26852,6385,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,86,S1910M,ORDER_SUBMISSION,26637,6404,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F RUM, A GAL, A ..."
run_20250418_144816,RUSSIA,87,F1910M,NEGOTIATION_ROUND_1,25276,6053,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,88,F1910M,NEGOTIATION_ROUND_2,26898,6426,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,89,F1910M,ORDER_SUBMISSION,26313,6354,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A ARM, F ..."
run_20250418_144816,RUSSIA,90,W1910A,ORDER_SUBMISSION,25008,6131,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, F BLA, A ..."
run_20250418_144816,RUSSIA,91,S1911M,NEGOTIATION_ROUND_1,25295,6104,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,92,S1911M,NEGOTIATION_ROUND_2,27098,6514,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,93,S1911M,ORDER_SUBMISSION,26385,6404,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, F BLA, A ..."
run_20250418_144816,RUSSIA,94,F1911M,NEGOTIATION_ROUND_1,25290,6119,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,95,F1911M,NEGOTIATION_ROUND_2,27016,6510,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,96,F1911M,ORDER_SUBMISSION,26875,6492,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, F BLA, A ..."
run_20250418_144816,RUSSIA,97,W1911A,ORDER_SUBMISSION,25135,6182,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, F BLA, A ..."
run_20250418_144816,RUSSIA,98,S1912M,NEGOTIATION_ROUND_1,25292,6139,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,99,S1912M,NEGOTIATION_ROUND_2,27033,6537,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,100,S1912M,ORDER_SUBMISSION,26700,6488,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, F BLA, A ..."
run_20250418_144816,RUSSIA,101,F1912M,NEGOTIATION_ROUND_1,25505,6179,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,102,F1912M,NEGOTIATION_ROUND_2,27161,6564,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,103,F1912M,ORDER_SUBMISSION,27187,6615,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A SEV, A ..."
run_20250418_144816,RUSSIA,104,F1912R,NEGOTIATION_ROUND_1,25733,6252,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,105,F1912R,NEGOTIATION_ROUND_2,27298,6595,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,106,F1912R,ORDER_SUBMISSION,27152,6584,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A SEV, A ..."
run_20250418_144816,RUSSIA,107,W1912A,ORDER_SUBMISSION,25619,6311,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A SEV, A ..."
run_20250418_144816,RUSSIA,108,S1913M,NEGOTIATION_ROUND_1,25896,6292,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,109,S1913M,NEGOTIATION_ROUND_2,27210,6582,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,110,S1913M,ORDER_SUBMISSION,27111,6609,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A SEV, A ..."
run_20250418_144816,RUSSIA,111,F1913M,NEGOTIATION_ROUND_1,25991,6320,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,112,F1913M,NEGOTIATION_ROUND_2,27930,6746,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,113,F1913M,ORDER_SUBMISSION,27684,6738,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A SEV, A ..."
run_20250418_144816,RUSSIA,114,F1913R,NEGOTIATION_ROUND_1,26469,6426,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,115,F1913R,NEGOTIATION_ROUND_2,28450,6871,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,116,F1913R,ORDER_SUBMISSION,27647,6739,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A CON, A ..."
run_20250418_144816,RUSSIA,117,S1914M,NEGOTIATION_ROUND_1,26644,6485,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,118,S1914M,NEGOTIATION_ROUND_2,28238,6844,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,119,S1914M,ORDER_SUBMISSION,27703,6756,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A CON, A ..."
run_20250418_144816,RUSSIA,120,S1914R,NEGOTIATION_ROUND_1,26609,6478,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,121,S1914R,NEGOTIATION_ROUND_2,28215,6833,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,122,S1914R,ORDER_SUBMISSION,27800,6750,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A CON, A ..."
run_20250418_144816,RUSSIA,123,F1914M,NEGOTIATION_ROUND_1,26784,6505,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,124,F1914M,NEGOTIATION_ROUND_2,28748,6955,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,125,F1914M,ORDER_SUBMISSION,28032,6839,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A CON, A ..."
run_20250418_144816,RUSSIA,126,S1915M,NEGOTIATION_ROUND_1,27127,6598,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,127,S1915M,NEGOTIATION_ROUND_2,28859,6988,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,128,S1915M,ORDER_SUBMISSION,27728,6799,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A CON, A ..."
run_20250418_144816,RUSSIA,129,S1915R,NEGOTIATION_ROUND_1,27007,6598,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,130,S1915R,NEGOTIATION_ROUND_2,28647,6955,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,131,S1915R,ORDER_SUBMISSION,28770,7018,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A CON, A ..."
run_20250418_144816,RUSSIA,132,F1915M,NEGOTIATION_ROUND_1,27268,6656,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,133,F1915M,NEGOTIATION_ROUND_2,29104,7043,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,134,F1915M,ORDER_SUBMISSION,28731,6992,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A CON, A ..."
run_20250418_144816,RUSSIA,135,F1915R,NEGOTIATION_ROUND_1,27489,6687,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,136,F1915R,NEGOTIATION_ROUND_2,29187,7068,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,137,F1915R,ORDER_SUBMISSION,28565,6951,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A MOS, F ..."
run_20250418_144816,RUSSIA,138,W1915A,ORDER_SUBMISSION,27286,6737,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A MOS, F ..."
run_20250418_144816,RUSSIA,139,S1916M,NEGOTIATION_ROUND_1,27582,6706,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,140,S1916M,NEGOTIATION_ROUND_2,29300,7080,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,141,S1916M,ORDER_SUBMISSION,28853,7013,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A MOS, F ..."
run_20250418_144816,RUSSIA,142,F1916M,NEGOTIATION_ROUND_1,27880,6748,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,143,F1916M,NEGOTIATION_ROUND_2,29196,7043,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,144,F1916M,ORDER_SUBMISSION,28870,7002,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, A MOS, F ..."
run_20250418_144816,RUSSIA,145,W1916A,ORDER_SUBMISSION,27517,6758,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, F BLA, F ..."
run_20250418_144816,RUSSIA,146,S1917M,NEGOTIATION_ROUND_1,27800,6739,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,147,S1917M,NEGOTIATION_ROUND_2,29410,7088,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,RUSSIA,148,S1917M,ORDER_SUBMISSION,28948,7037,"You are RUSSIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GAL, F BLA, F ..."
run_20250418_144816,RUSSIA,149,S1917R,NEGOTIATION_ROUND_1,27979,6775,"You are RUSSIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
